date,country,category,sku_id,sales_qty,true_demand,is_stockout,holiday_boost,promo_boost
2025-12-05,MY,Sports,Jump_Rope_Speed,127,127,0,1.0,1.0
2025-12-06,MY,Fashion,Casual_Tshirt_Pack3,256,256,0,1.0,1.0
2025-12-11,MY,Home,Bamboo_Cutting_Board,1565,1565,0,1.0,3.4
2025-12-14,MY,Home,Aromatherapy_Diffuser,984,984,0,1.0,4.0
2025-12-15,MY,Sports,Resistance_Bands_Set,207,207,0,1.0,4.0
2025-12-16,MY,Home,Magnetic_Spice_Rack,145,145,0,1.0,1.0
2025-12-16,MY,Toys,Puzzle_1000pcs_Animals,0,118,1,1.0,1.0
2025-12-17,MY,Fashion,Compression_Leggings,173,173,0,1.0,1.0
2025-12-18,MY,Electronics,USB_Hub_7Port,232,232,0,1.0,1.0
2025-12-18,MY,Home,Weighted_Blanket_5kg,365,365,0,1.0,1.0
2025-12-18,MY,Beauty,SPF50_Sunscreen_100ml,599,599,0,1.0,1.0
2025-12-19,MY,Beauty,SPF50_Sunscreen_100ml,652,652,0,1.0,1.0
2025-12-25,MY,Fashion,Sunglasses_UV400,444,444,0,1.0,1.0
2025-12-26,MY,Home,Magnetic_Spice_Rack,161,161,0,1.0,1.0
2025-12-27,MY,Home,Silicone_Storage_Bags,381,381,0,1.0,1.0
2025-12-28,MY,Beauty,Jade_Roller_Set,706,706,0,1.0,1.0
2023-01-02,PH,Home,Magnetic_Spice_Rack,64,64,0,1.35,1.0
2023-01-03,PH,Electronics,USB_Hub_7Port,90,90,0,1.375,1.0
2023-01-04,PH,Electronics,SmartWatch_Basic,33,33,0,1.3125,1.0
2023-01-05,PH,Electronics,LED_DeskLamp,39,39,0,1.0,1.0
2023-01-05,PH,Home,Magnetic_Spice_Rack,58,58,0,1.0,1.0
2023-01-05,PH,Fashion,Sunglasses_UV400,47,47,0,1.0,1.0
2023-01-05,PH,Home,Silicone_Storage_Bags,78,78,0,1.0,1.0
2023-01-06,PH,Beauty,Sheet_Mask_10pcs,50,50,0,1.0,1.0
2023-01-06,PH,Sports,Jump_Rope_Speed,38,38,0,1.0,1.0
2023-01-06,PH,Home,Aromatherapy_Diffuser,0,85,1,1.0,1.0
2023-01-07,PH,Beauty,Sheet_Mask_10pcs,77,77,0,1.0,1.0
2023-01-08,PH,Home,Aromatherapy_Diffuser,116,116,0,1.0,1.0
2023-01-08,PH,Beauty,Jade_Roller_Set,107,107,0,1.0,1.0
2023-01-09,PH,Beauty,Vitamin_C_Serum_30ml,205,205,0,1.0,1.0
2023-01-10,PH,Toys,Building_Blocks_500pcs,0,91,1,1.0,1.0
2023-01-11,PH,Home,Cable_Management_Box,108,108,0,1.0,1.0
2023-01-13,PH,Toys,Puzzle_1000pcs_Animals,71,71,0,1.0,1.0
2023-01-14,PH,Toys,Puzzle_1000pcs_Animals,86,86,0,1.0,1.0
2023-01-14,PH,Electronics,USB_Hub_7Port,86,86,0,1.0,1.0
2023-01-15,PH,Fashion,Baseball_Cap_Logo,83,83,0,1.0,1.0
2023-01-16,PH,Toys,Fidget_Cube_Pack,35,35,0,1.0,1.0
2023-01-16,PH,Beauty,Hair_Mask_Coconut,154,154,0,1.0,1.0
2023-01-19,PH,Home,Silicone_Storage_Bags,65,65,0,1.0,1.0
2023-01-19,PH,Electronics,TWS_Earbuds_Pro,81,81,0,1.0,1.0
2023-01-21,PH,Home,Bamboo_Cutting_Board,0,131,1,1.0,1.0
2023-01-22,PH,Electronics,SmartWatch_Basic,33,33,0,1.0,1.0
2023-01-23,PH,Toys,Puzzle_1000pcs_Animals,48,48,0,1.0,1.0
2023-01-24,PH,Beauty,Sheet_Mask_10pcs,52,52,0,1.0,1.0
2023-01-26,PH,Electronics,SmartWatch_Basic,20,20,0,1.0,1.0
2023-01-27,PH,Fashion,Sunglasses_UV400,174,174,0,1.0,1.0
2023-01-27,PH,Sports,Resistance_Bands_Set,0,53,1,1.0,1.0
2023-01-27,PH,Sports,Yoga_Mat_6mm,113,113,0,1.0,1.0
2023-01-29,PH,Home,Magnetic_Spice_Rack,86,86,0,1.0,1.0
2023-02-02,PH,Fashion,Sneakers_Classic_White,55,55,0,1.0,1.0
2023-02-02,PH,Home,Magnetic_Spice_Rack,48,48,0,1.0,1.0
2023-02-03,PH,Electronics,Webcam_HD1080,78,78,0,1.0,1.0
2023-02-04,PH,Electronics,Webcam_HD1080,0,83,1,1.0,1.0
2023-02-04,PH,Beauty,Lip_Tint_Korean,210,210,0,1.0,1.0
2023-02-08,PH,Toys,Play_Dough_Set,102,102,0,1.0,1.0
2023-02-08,PH,Home,Cable_Management_Box,93,93,0,1.0,1.0
2023-02-09,PH,Beauty,Hair_Mask_Coconut,145,145,0,1.0,1.0
2023-02-09,PH,Home,Weighted_Blanket_5kg,75,75,0,1.0,1.0
2023-02-10,PH,Home,Aromatherapy_Diffuser,64,64,0,1.0,1.0
2023-02-11,PH,Electronics,LED_DeskLamp,48,48,0,1.0,1.0
2023-02-12,PH,Toys,Fidget_Cube_Pack,63,63,0,1.0,1.0
2023-02-15,PH,Sports,Gym_Gloves_XL,54,54,0,1.0,1.0
2023-02-15,PH,Home,Cable_Management_Box,98,98,0,1.0,1.0
2023-02-16,PH,Toys,Building_Blocks_500pcs,97,97,0,1.0,1.0
2023-02-16,PH,Fashion,Sunglasses_UV400,57,57,0,1.0,1.0
2023-02-19,PH,Sports,Yoga_Mat_6mm,0,109,1,1.0,1.0
2023-02-20,PH,Beauty,Sheet_Mask_10pcs,0,39,1,1.0,1.0
2023-02-20,PH,Fashion,Sneakers_Classic_White,44,44,0,1.0,1.0
2023-02-20,PH,Fashion,Sunglasses_UV400,42,42,0,1.0,1.0
2023-02-21,PH,Toys,Play_Dough_Set,76,76,0,1.0,1.0
2023-02-21,PH,Toys,Slime_Kit_DIY,47,47,0,1.0,1.0
2023-02-22,PH,Toys,Puzzle_1000pcs_Animals,46,46,0,1.0,1.0
2023-02-26,PH,Sports,Gym_Gloves_XL,93,93,0,1.0,1.0
2023-02-27,PH,Electronics,PowerBank_20000,83,83,0,1.0,1.0
2023-02-28,PH,Beauty,Jade_Roller_Set,62,62,0,1.0,1.0
2023-03-03,PH,Electronics,PowerBank_20000,123,123,0,1.0,1.0
2023-03-03,PH,Beauty,Jade_Roller_Set,108,108,0,1.0,1.0
2023-03-03,PH,Sports,Yoga_Mat_6mm,74,74,0,1.0,1.0
2023-03-03,PH,Electronics,Bluetooth_Speaker_Mini,89,89,0,1.0,1.0
2023-03-04,PH,Home,Magnetic_Spice_Rack,79,79,0,1.0,1.0
2023-03-08,PH,Sports,Resistance_Bands_Set,42,42,0,1.0,1.0
2023-03-08,PH,Fashion,Baseball_Cap_Logo,46,46,0,1.0,1.0
2023-03-08,PH,Fashion,Crossbody_Bag_Canvas,60,60,0,1.0,1.0
2023-03-09,PH,Fashion,Crossbody_Bag_Canvas,51,51,0,1.0,1.0
2023-03-13,PH,Fashion,Crossbody_Bag_Canvas,49,49,0,1.0,1.0
2023-03-15,PH,Home,Bamboo_Cutting_Board,77,77,0,1.0,1.0
2023-03-16,PH,Home,Silicone_Storage_Bags,69,69,0,1.0,1.0
2023-03-16,PH,Beauty,Sheet_Mask_10pcs,64,64,0,1.0,1.0
2023-03-17,PH,Toys,Building_Blocks_500pcs,122,122,0,1.0,1.0
2023-03-18,PH,Beauty,Lip_Tint_Korean,247,247,0,1.0,1.0
2023-03-19,PH,Home,Weighted_Blanket_5kg,135,135,0,1.0,1.0
2023-03-20,PH,Electronics,Webcam_HD1080,54,54,0,1.0,1.0
2023-03-21,PH,Sports,Jump_Rope_Speed,37,37,0,1.0,1.0
2023-03-23,PH,Electronics,SmartWatch_Basic,20,20,0,1.0,1.0
2023-03-24,PH,Fashion,Casual_Tshirt_Pack3,157,157,0,1.0,1.0
2023-03-25,PH,Sports,Foam_Roller_Grid,199,199,0,1.0,1.576
2023-03-29,PH,Toys,Play_Dough_Set,251,251,0,1.0,2.44
2023-03-30,PH,Fashion,Compression_Leggings,152,152,0,1.0,2.44
2023-03-31,PH,Sports,Jump_Rope_Speed,51,51,0,1.0,1.0
2023-04-01,PH,Sports,Jump_Rope_Speed,103,103,0,1.0,1.432
2023-04-04,PH,Home,Magnetic_Spice_Rack,63,63,0,1.0,2.08
2023-04-05,PH,Toys,Building_Blocks_500pcs,221,221,0,1.0,2.08
2023-04-06,PH,Home,Aromatherapy_Diffuser,72,72,0,1.0,1.0
2023-04-06,PH,Fashion,Baseball_Cap_Logo,45,45,0,1.0,1.0
2023-04-07,PH,Beauty,Retinol_Night_Cream,104,104,0,1.0,1.0
2023-04-10,PH,Beauty,Retinol_Night_Cream,99,99,0,1.0,1.0
2023-04-11,PH,Electronics,PowerBank_20000,0,100,1,1.0,1.0
2023-04-12,PH,Electronics,Bluetooth_Speaker_Mini,100,100,0,1.0,1.0
2023-04-13,PH,Home,Magnetic_Spice_Rack,61,61,0,1.0,1.0
2023-04-13,PH,Sports,Gym_Gloves_XL,62,62,0,1.0,1.0
2023-04-14,PH,Home,Bamboo_Cutting_Board,116,116,0,1.0,1.0
2023-04-14,PH,Electronics,LED_DeskLamp,45,45,0,1.0,1.0
2023-04-15,PH,Fashion,Compression_Leggings,0,121,1,1.0,1.0
2023-04-16,PH,Toys,Play_Dough_Set,183,183,0,1.0,1.0
2023-04-17,PH,Beauty,Jade_Roller_Set,85,85,0,1.0,1.0
2023-04-18,PH,Electronics,LED_DeskLamp,36,36,0,1.0,1.0
2023-04-19,PH,Beauty,Lip_Tint_Korean,175,175,0,1.0,1.0
2023-04-19,PH,Electronics,Bluetooth_Speaker_Mini,84,84,0,1.0,1.0
2023-04-21,PH,Toys,RC_Car_Offroad,0,77,1,1.0,1.0
2023-04-21,PH,Home,Aromatherapy_Diffuser,86,86,0,1.0,1.0
2023-04-22,PH,Fashion,Crossbody_Bag_Canvas,239,239,0,1.0,1.0
2023-04-23,PH,Fashion,Sneakers_Classic_White,77,77,0,1.0,1.0
2023-04-25,PH,Home,Bamboo_Cutting_Board,105,105,0,1.0,1.0
2023-04-26,PH,Beauty,Sheet_Mask_10pcs,61,61,0,1.0,1.0
2023-04-26,PH,Home,Weighted_Blanket_5kg,89,89,0,1.0,1.0
2023-04-26,PH,Toys,Play_Dough_Set,311,311,0,1.0,1.0
2023-04-27,PH,Electronics,LED_DeskLamp,36,36,0,1.0,1.0
2023-04-27,PH,Electronics,USB_Hub_7Port,73,73,0,1.0,1.0
2023-04-27,PH,Fashion,Sunglasses_UV400,64,64,0,1.0,1.0
2023-04-28,PH,Beauty,Vitamin_C_Serum_30ml,323,323,0,1.0,1.0
2023-04-28,PH,Electronics,TWS_Earbuds_Pro,101,101,0,1.0,1.0
2023-04-30,PH,Beauty,Hair_Mask_Coconut,357,357,0,1.0,1.0
2023-05-04,PH,Beauty,SPF50_Sunscreen_100ml,558,558,0,1.0,2.44
2023-05-04,PH,Fashion,Crossbody_Bag_Canvas,156,156,0,1.0,2.44
2023-05-05,PH,Fashion,Baseball_Cap_Logo,170,170,0,1.0,2.8
2023-05-07,PH,Electronics,Webcam_HD1080,333,333,0,1.0,2.8
2023-05-11,PH,Beauty,Retinol_Night_Cream,78,78,0,1.0,1.0
2023-05-13,PH,Toys,Puzzle_1000pcs_Animals,0,86,1,1.0,1.0
2023-05-14,PH,Beauty,Jade_Roller_Set,149,149,0,1.0,1.0
2023-05-15,PH,Electronics,Bluetooth_Speaker_Mini,90,90,0,1.0,1.0
2023-05-15,PH,Toys,Puzzle_1000pcs_Animals,68,68,0,1.0,1.0
2023-05-16,PH,Toys,Play_Dough_Set,95,95,0,1.0,1.0
2023-05-16,PH,Sports,Gym_Gloves_XL,48,48,0,1.0,1.0
2023-05-17,PH,Fashion,Compression_Leggings,64,64,0,1.0,1.0
2023-05-19,PH,Sports,Resistance_Bands_Set,43,43,0,1.0,1.0
2023-05-19,PH,Electronics,Webcam_HD1080,75,75,0,1.0,1.0
2023-05-20,PH,Electronics,PowerBank_20000,166,166,0,1.0,1.0
2023-05-21,PH,Sports,Jump_Rope_Speed,49,49,0,1.0,1.0
2023-05-22,PH,Home,Cable_Management_Box,109,109,0,1.0,1.0
2023-05-22,PH,Beauty,Sheet_Mask_10pcs,48,48,0,1.0,1.0
2023-05-22,PH,Toys,RC_Car_Offroad,62,62,0,1.0,1.0
2023-05-23,PH,Fashion,Sunglasses_UV400,68,68,0,1.0,1.0
2023-05-23,PH,Beauty,Hair_Mask_Coconut,138,138,0,1.0,1.0
2023-05-24,PH,Fashion,Crossbody_Bag_Canvas,57,57,0,1.0,1.0
2023-05-25,PH,Home,Silicone_Storage_Bags,92,92,0,1.0,1.0
2023-05-27,PH,Electronics,USB_Hub_7Port,105,105,0,1.0,1.0
2023-05-28,PH,Fashion,Sunglasses_UV400,103,103,0,1.0,1.0
2023-05-28,PH,Fashion,Compression_Leggings,84,84,0,1.0,1.0
2023-05-29,PH,Home,Aromatherapy_Diffuser,80,80,0,1.0,1.0
2023-05-29,PH,Home,Weighted_Blanket_5kg,102,102,0,1.0,1.0
2023-06-02,PH,Sports,Foam_Roller_Grid,179,179,0,1.0,1.0
2023-06-02,PH,Home,Silicone_Storage_Bags,76,76,0,1.0,1.0
2023-06-03,PH,Home,Weighted_Blanket_5kg,277,277,0,1.0,1.792
2023-06-05,PH,Fashion,Baseball_Cap_Logo,0,140,1,1.3375,2.584
2023-06-05,PH,Electronics,LED_DeskLamp,126,126,0,1.225,2.584
2023-06-08,PH,Toys,Slime_Kit_DIY,353,353,0,1.375,2.98
2023-06-08,PH,Beauty,Sheet_Mask_10pcs,253,253,0,1.3,2.98
2023-06-12,PH,Fashion,Crossbody_Bag_Canvas,81,81,0,1.6,1.0
2023-06-15,PH,Electronics,PowerBank_20000,133,133,0,1.0,1.0
2023-06-17,PH,Electronics,PowerBank_20000,192,192,0,1.0,1.0
2023-06-18,PH,Toys,Puzzle_1000pcs_Animals,104,104,0,1.0,1.0
2023-06-18,PH,Home,Silicone_Storage_Bags,110,110,0,1.0,1.0
2023-06-19,PH,Electronics,TWS_Earbuds_Pro,63,63,0,1.0,1.0
2023-06-20,PH,Fashion,Sunglasses_UV400,62,62,0,1.0,1.0
2023-06-22,PH,Beauty,Lip_Tint_Korean,138,138,0,1.0,1.0
2023-06-22,PH,Electronics,LED_DeskLamp,43,43,0,1.0,1.0
2023-06-22,PH,Electronics,SmartWatch_Basic,30,30,0,1.0,1.0
2023-06-23,PH,Home,Magnetic_Spice_Rack,63,63,0,1.0,1.0
2023-06-24,PH,Fashion,Compression_Leggings,98,98,0,1.0,1.0
2023-06-28,PH,Fashion,Casual_Tshirt_Pack3,158,158,0,1.0,1.0
2023-06-28,PH,Fashion,Sunglasses_UV400,65,65,0,1.0,1.0
2023-06-29,PH,Home,Magnetic_Spice_Rack,191,191,0,1.0,1.0
2023-07-01,PH,Home,Cable_Management_Box,190,190,0,1.0,1.0
2023-07-01,PH,Sports,Yoga_Mat_6mm,92,92,0,1.0,1.0
2023-07-03,PH,Fashion,Crossbody_Bag_Canvas,50,50,0,1.0,1.0
2023-07-04,PH,Toys,RC_Car_Offroad,133,133,0,1.0,1.648
2023-07-05,PH,Fashion,Crossbody_Bag_Canvas,126,126,0,1.0,1.972
2023-07-06,PH,Home,Bamboo_Cutting_Board,250,250,0,1.0,2.296
2023-07-08,PH,Home,Aromatherapy_Diffuser,350,350,0,1.0,2.62
2023-07-08,PH,Electronics,SmartWatch_Basic,113,113,0,1.0,2.62
2023-07-09,PH,Fashion,Compression_Leggings,0,279,1,1.0,2.62
2023-07-09,PH,Beauty,Jade_Roller_Set,352,352,0,1.0,2.62
2023-07-10,PH,Toys,Play_Dough_Set,94,94,0,1.0,1.0
2023-07-11,PH,Electronics,TWS_Earbuds_Pro,78,78,0,1.0,1.0
2023-07-12,PH,Electronics,SmartWatch_Basic,31,31,0,1.0,1.0
2023-07-12,PH,Electronics,TWS_Earbuds_Pro,101,101,0,1.0,1.0
2023-07-12,PH,Beauty,Retinol_Night_Cream,74,74,0,1.0,1.0
2023-07-13,PH,Beauty,SPF50_Sunscreen_100ml,197,197,0,1.0,1.0
2023-07-13,PH,Toys,Play_Dough_Set,126,126,0,1.0,1.0
2023-07-13,PH,Toys,Building_Blocks_500pcs,143,143,0,1.0,1.0
2023-07-14,PH,Fashion,Casual_Tshirt_Pack3,229,229,0,1.0,1.0
2023-07-17,PH,Beauty,Vitamin_C_Serum_30ml,252,252,0,1.0,1.0
2023-07-19,PH,Fashion,Casual_Tshirt_Pack3,146,146,0,1.0,1.0
2023-07-20,PH,Beauty,Retinol_Night_Cream,100,100,0,1.0,1.0
2023-07-22,PH,Home,Magnetic_Spice_Rack,0,94,1,1.0,1.0
2023-07-24,PH,Fashion,Crossbody_Bag_Canvas,61,61,0,1.0,1.0
2023-07-24,PH,Beauty,Retinol_Night_Cream,70,70,0,1.0,1.0
2023-07-25,PH,Beauty,Lip_Tint_Korean,122,122,0,1.0,1.0
2023-07-25,PH,Electronics,Webcam_HD1080,73,73,0,1.0,1.0
2023-07-28,PH,Beauty,Lip_Tint_Korean,190,190,0,1.0,1.0
2023-07-30,PH,Toys,Play_Dough_Set,156,156,0,1.0,1.0
2023-07-31,PH,Sports,Foam_Roller_Grid,76,76,0,1.0,1.0
2023-08-02,PH,Home,Aromatherapy_Diffuser,81,81,0,1.0,1.0
2023-08-03,PH,Beauty,Vitamin_C_Serum_30ml,282,282,0,1.0,1.0
2023-08-04,PH,Beauty,Jade_Roller_Set,0,105,1,1.0,1.0
2023-08-05,PH,Toys,Play_Dough_Set,298,298,0,1.0,1.72
2023-08-05,PH,Fashion,Sunglasses_UV400,190,190,0,1.0,1.72
2023-08-05,PH,Home,Silicone_Storage_Bags,184,184,0,1.0,1.72
2023-08-06,PH,Toys,Play_Dough_Set,439,439,0,1.0,2.08
2023-08-07,PH,Sports,Resistance_Bands_Set,96,96,0,1.0,2.44
2023-08-07,PH,Toys,Fidget_Cube_Pack,111,111,0,1.0,2.44
2023-08-08,PH,Home,Aromatherapy_Diffuser,190,190,0,1.0,2.8
2023-08-08,PH,Home,Bamboo_Cutting_Board,274,274,0,1.0,2.8
2023-08-08,PH,Beauty,Lip_Tint_Korean,414,414,0,1.0,2.8
2023-08-10,PH,Beauty,Jade_Roller_Set,334,334,0,1.0,2.8
2023-08-15,PH,Fashion,Casual_Tshirt_Pack3,120,120,0,1.0,1.0
2023-08-15,PH,Beauty,Retinol_Night_Cream,83,83,0,1.0,1.0
2023-08-15,PH,Electronics,TWS_Earbuds_Pro,85,85,0,1.0,1.0
2023-08-15,PH,Sports,Gym_Gloves_XL,46,46,0,1.0,1.0
2023-08-16,PH,Electronics,SmartWatch_Basic,25,25,0,1.0,1.0
2023-08-16,PH,Home,Bamboo_Cutting_Board,95,95,0,1.0,1.0
2023-08-16,PH,Sports,Resistance_Bands_Set,38,38,0,1.0,1.0
2023-08-18,PH,Beauty,Lip_Tint_Korean,165,165,0,1.0,1.0
2023-08-20,PH,Electronics,SmartWatch_Basic,46,46,0,1.0,1.0
2023-08-21,PH,Electronics,TWS_Earbuds_Pro,78,78,0,1.0,1.0
2023-08-23,PH,Fashion,Compression_Leggings,67,67,0,1.0,1.0
2023-08-23,PH,Toys,Building_Blocks_500pcs,153,153,0,1.0,1.0
2023-08-24,PH,Beauty,Hair_Mask_Coconut,223,223,0,1.0,1.0
2023-08-24,PH,Fashion,Crossbody_Bag_Canvas,68,68,0,1.0,1.0
2023-08-25,PH,Fashion,Sneakers_Classic_White,75,75,0,1.0,1.0
2023-08-26,PH,Beauty,Jade_Roller_Set,126,126,0,1.0,1.0
2023-08-26,PH,Home,Cable_Management_Box,219,219,0,1.0,1.0
2023-08-27,PH,Beauty,Vitamin_C_Serum_30ml,380,380,0,1.0,1.0
2023-08-27,PH,Home,Aromatherapy_Diffuser,126,126,0,1.0,1.0
2023-08-27,PH,Sports,Jump_Rope_Speed,69,69,0,1.0,1.0
2023-08-27,PH,Beauty,Sheet_Mask_10pcs,84,84,0,1.0,1.0
2023-08-28,PH,Electronics,SmartWatch_Basic,29,29,0,1.0,1.0
2023-09-01,PH,Beauty,SPF50_Sunscreen_100ml,316,316,0,1.0,1.0
2023-09-03,PH,Fashion,Casual_Tshirt_Pack3,302,302,0,1.0,1.0
2023-09-03,PH,Sports,Resistance_Bands_Set,61,61,0,1.0,1.0
2023-09-04,PH,Beauty,Sheet_Mask_10pcs,45,45,0,1.0,1.0
2023-09-06,PH,Electronics,TWS_Earbuds_Pro,197,197,0,1.0,2.08
2023-09-07,PH,Toys,Puzzle_1000pcs_Animals,264,264,0,1.0,2.62
2023-09-08,PH,Beauty,Lip_Tint_Korean,527,527,0,1.0,3.16
2023-09-10,PH,Toys,Slime_Kit_DIY,508,508,0,1.0,3.7
2023-09-14,PH,Fashion,Crossbody_Bag_Canvas,63,63,0,1.0,1.0
2023-09-15,PH,Sports,Yoga_Mat_6mm,107,107,0,1.0,1.0
2023-09-16,PH,Home,Aromatherapy_Diffuser,117,117,0,1.0,1.0
2023-09-20,PH,Beauty,Jade_Roller_Set,93,93,0,1.0,1.0
2023-09-21,PH,Sports,Jump_Rope_Speed,45,45,0,1.0,1.0
2023-09-21,PH,Home,Silicone_Storage_Bags,67,67,0,1.0,1.0
2023-09-22,PH,Beauty,Sheet_Mask_10pcs,80,80,0,1.0,1.0
2023-09-24,PH,Electronics,SmartWatch_Basic,44,44,0,1.0,1.0
2023-09-24,PH,Beauty,SPF50_Sunscreen_100ml,385,385,0,1.0,1.0
2023-09-25,PH,Beauty,SPF50_Sunscreen_100ml,0,182,1,1.0,1.0
2023-09-25,PH,Fashion,Crossbody_Bag_Canvas,70,70,0,1.0,1.0
2023-09-26,PH,Sports,Yoga_Mat_6mm,94,94,0,1.5055,1.0
2023-09-26,PH,Fashion,Sneakers_Classic_White,120,120,0,2.011,1.0
2023-09-29,PH,Beauty,Lip_Tint_Korean,502,502,0,2.044,1.0
2023-09-29,PH,Beauty,Vitamin_C_Serum_30ml,722,722,0,2.044,1.0
2023-10-02,PH,Home,Magnetic_Spice_Rack,203,203,0,1.8077,1.0
2023-10-02,PH,Sports,Gym_Gloves_XL,76,76,0,1.5385,1.0
2023-10-02,PH,Home,Aromatherapy_Diffuser,127,127,0,1.8077,1.0
2023-10-03,PH,Beauty,Sheet_Mask_10pcs,135,135,0,2.0879,1.0
2023-10-04,PH,Beauty,SPF50_Sunscreen_100ml,492,492,0,2.0989,1.0
2023-10-06,PH,Sports,Foam_Roller_Grid,132,132,0,1.5604,1.0
2023-10-06,PH,Home,Cable_Management_Box,0,298,1,1.8407,1.0
2023-10-06,PH,Fashion,Crossbody_Bag_Canvas,158,158,0,2.1209,1.0
2023-10-07,PH,Electronics,PowerBank_20000,1253,1253,0,2.4148,1.936
2023-10-08,PH,Fashion,Baseball_Cap_Logo,471,471,0,2.1429,2.404
2023-10-12,PH,Toys,RC_Car_Offroad,1270,1270,0,3.3736,3.34
2023-10-12,PH,Electronics,Bluetooth_Speaker_Mini,1153,1153,0,2.4835,3.34
2023-10-15,PH,Beauty,Hair_Mask_Coconut,846,846,0,2.2198,1.0
2023-10-15,PH,Home,Weighted_Blanket_5kg,312,312,0,1.9148,1.0
2023-10-17,PH,Toys,Play_Dough_Set,440,440,0,3.4835,1.0
2023-10-17,PH,Electronics,Webcam_HD1080,225,225,0,2.5522,1.0
2023-10-19,PH,Toys,RC_Car_Offroad,434,434,0,3.5275,1.0
2023-10-20,PH,Beauty,Vitamin_C_Serum_30ml,895,895,0,2.2747,1.0
2023-10-20,PH,Home,Bamboo_Cutting_Board,269,269,0,1.956,1.0
2023-10-22,PH,Toys,Fidget_Cube_Pack,0,451,1,3.5934,1.0
2023-10-24,PH,Beauty,Hair_Mask_Coconut,543,543,0,2.3187,1.0
2023-10-25,PH,Beauty,Vitamin_C_Serum_30ml,813,813,0,2.3297,1.0
2023-10-26,PH,Home,Cable_Management_Box,275,275,0,2.0055,1.0
2023-10-27,PH,Electronics,TWS_Earbuds_Pro,316,316,0,2.6896,1.0
2023-10-28,PH,Beauty,Sheet_Mask_10pcs,0,257,1,2.3626,1.0
2023-10-28,PH,Fashion,Crossbody_Bag_Canvas,240,240,0,2.3626,1.0
2023-11-01,PH,Home,Bamboo_Cutting_Board,236,236,0,2.0549,1.0
2023-11-02,PH,Electronics,PowerBank_20000,490,490,0,2.772,1.0
2023-11-03,PH,Fashion,Sunglasses_UV400,298,298,0,2.4286,1.0
2023-11-03,PH,Fashion,Compression_Leggings,235,235,0,2.4286,1.0
2023-11-05,PH,Beauty,Retinol_Night_Cream,393,393,0,2.4505,1.0
2023-11-05,PH,Sports,Gym_Gloves_XL,145,145,0,1.7253,1.0
2023-11-05,PH,Home,Magnetic_Spice_Rack,222,222,0,2.0879,1.0
2023-11-06,PH,Beauty,SPF50_Sunscreen_100ml,575,575,0,2.4615,1.0
2023-11-06,PH,Fashion,Baseball_Cap_Logo,147,147,0,2.4615,1.0
2023-11-07,PH,Fashion,Crossbody_Bag_Canvas,145,145,0,2.4725,1.0
2023-11-08,PH,Electronics,LED_DeskLamp,421,421,0,2.8544,2.8
2023-11-09,PH,Sports,Yoga_Mat_6mm,557,557,0,1.7473,3.7
2023-11-09,PH,Toys,Fidget_Cube_Pack,1425,1425,0,3.989,3.7
2023-11-11,PH,Home,Aromatherapy_Diffuser,1688,1688,0,2.1374,5.5
2023-11-14,PH,Home,Weighted_Blanket_5kg,882,882,0,2.1621,5.5
2023-11-15,PH,Toys,Fidget_Cube_Pack,285,285,0,4.1209,1.0
2023-11-16,PH,Home,Cable_Management_Box,332,332,0,2.1786,1.0
2023-11-17,PH,Sports,Foam_Roller_Grid,153,153,0,1.7912,1.0
2023-11-20,PH,Fashion,Casual_Tshirt_Pack3,415,415,0,2.6154,1.0
2023-11-21,PH,Electronics,Bluetooth_Speaker_Mini,411,411,0,3.033,1.0
2023-11-21,PH,Electronics,TWS_Earbuds_Pro,358,358,0,3.033,1.0
2023-11-23,PH,Beauty,Hair_Mask_Coconut,671,671,0,2.6484,1.0
2023-11-24,PH,Sports,Gym_Gloves_XL,122,122,0,1.8297,1.0
2023-11-24,PH,Electronics,SmartWatch_Basic,108,108,0,3.0742,1.0
2023-11-24,PH,Home,Silicone_Storage_Bags,221,221,0,2.2445,1.0
2023-11-25,PH,Home,Cable_Management_Box,494,494,0,2.2527,1.0
2023-11-26,PH,Beauty,Vitamin_C_Serum_30ml,1380,1380,0,2.6813,1.0
2023-11-26,PH,Toys,RC_Car_Offroad,844,844,0,4.3626,1.0
2023-11-26,PH,Fashion,Baseball_Cap_Logo,0,240,1,2.6813,1.0
2023-11-27,PH,Toys,Slime_Kit_DIY,488,488,0,4.3846,1.0
2023-11-27,PH,Electronics,SmartWatch_Basic,102,102,0,3.1154,1.0
2023-11-27,PH,Beauty,SPF50_Sunscreen_100ml,546,546,0,2.6923,1.0
2023-11-30,PH,Electronics,PowerBank_20000,556,556,0,3.1566,1.0
2023-12-01,PH,Fashion,Crossbody_Bag_Canvas,245,245,0,2.7363,1.0
2023-12-02,PH,Sports,Resistance_Bands_Set,107,107,0,1.8736,1.0
2023-12-04,PH,Electronics,Webcam_HD1080,245,245,0,3.2115,1.0
2023-12-04,PH,Sports,Resistance_Bands_Set,61,61,0,1.8846,1.0
2023-12-05,PH,Home,Cable_Management_Box,386,386,0,2.3352,1.0
2023-12-06,PH,Toys,Building_Blocks_500pcs,1035,1035,0,4.5824,1.0
2023-12-07,PH,Beauty,Vitamin_C_Serum_30ml,1148,1148,0,2.8022,1.0
2023-12-12,PH,Home,Cable_Management_Box,1695,1695,0,2.3929,4.6
2023-12-16,PH,Electronics,TWS_Earbuds_Pro,604,604,0,3.3764,1.0
